id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
sys_00281,sys.bin,278550,278968,418,   <9909>      <9099>       <7000>    <3000>   <00FF><FF0F>   <DDDD><DDDD>  <0030><0300>       <1111> <1111>  <1033><2301>      <0060><6800>  <0090><9600>                  <4507>       <0F00><F0FF><FFFF>  1<DDDD><DDDD>   <3023>            <0031><1200>      <0086><7706>  <0069><6609>                 <0070><2207>      Q<FF00><FFFF><FFFF><0F00> 1<DDDD><DDDD>`  <0030><2300>           <0010>`      <0060><6600>  <0090><9900>                 ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00282,sys.bin,280192,280218,26,  !<0C00>!<0C00>!<0C00>!<0C00>!<0C00>!,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00283,sys.bin,292864,292992,128,` <1000><1000>    ` <5101><5101>    ` <1015><1500>      <0051>`      <1015><1500>      <5101><5101>    ` <1000><1000>    `       ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00284,sys.bin,293252,293358,106,      <2322><3354>  <0031>   <2222><3243>  <F018><0F00>  <1121><3244>  <F038><0F00>  <1611><4354>  <F033><0F00> Q<1121><4304>  <1049>` Q<1611><3303>  <1098>` ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00285,sys.bin,294324,294422,98,  <1089>` <001F><5455>   <1079><0300> <00FF><0500>   <1038>` <0010>    <1083>` <0010>    <F084><0300> Q<8844><180F>      <8844><340F> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00286,sys.bin,298640,298750,110,     ><DD1D><11DD>     1<DDDD><11D1>     1<DDDD><DD11>      <DDDD><DD1D>      <DDDD><DDDD>      <D0DD><1D11>      >,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00287,sys.bin,299414,299774,360, Q<FFFF><FFFF><FFFF><5353><5355>  Q<FFFF><FFFF><FFFF><5435><5505>   <FFFF><FFFF><FFFF><5545><5555>   <00FF><FFFF><FFFF><5535><5555>    Q<FFFF><5555><0500>              <FFFF><FFFF><FFFF><FF0F> Q<3314><F300><FFFF><FFFF><FFFF><FF00>  <8311><0800><FFFF><FFFF><FFFF><0F00>  <3188><0F00><FFFF><FF00>    <3014> <FFFF><0F00>      <0F00>                             ><DDDD>      1<DD1D>      1<DD11>       <DDDD>       <DDDD>      1<DDDD>      1<DDDD>       ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00288,sys.bin,299802,300038,236,   <1111>  <0020><B200>   <1111>  <0020><0200>   <1D11>` <0023><0200>   <DD1D><1100> <0023>    <DDDD><DD00> <3025>    <DD0D><DD01> <5002>          1<DDAB>      ><DDBD>      ><DDDD>      ><DDDD>      ><DDDD>      1<DDDD>       <DDFD>        <AADB><DDDD><FF0F>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00289,sys.bin,311552,311750,198,  <3000>   Q<FF00>  <3000>   <00FF><FF0F>     <0F00><F0FF><FFFF>    Q<FF00><FFFF><FFFF>    <00FF><FF0F><FFFF><FFFF>    Q<FF0F><FFFF><FFFF>    Q<FF0F><F0FF><FFFF>     <FF00><F0FF><FFFF>   <DDDD><DDDD>  <3023>   <DDDD><DDDD>  <0030>  1<DDDD><DDDD>   <0F00> 1<DDDD><DDDD>`  <FF00> 1,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00290,sys.bin,312198,312960,762,   <9909>  <0090><9600>      <0069><6609>      <0090><9900>                                          <9099>                                                                <909E><0800>      <0079><0900>      <0090>                    <0090><0800>      <0069><8500>      <0090><0800>        <F00F><F0FF><FFFF>    <000F><FFFF><F0FF><FFFF>    <F0FF><FFFF><FFFF><FFFF>    <F0FF><FFFF><FFFF><FFFF>    <F0FF><FFFF><FFFF><FFFF>    <F0FF><FFFF><FFFF><FFFF>    <F0FF><FFFF><FFFF><FFFF>    <F0FF><FFFF><FFFF><FFFF><FFFF><FF00> 1<1D00>   <FFFF><FF0F> ><1D00>   <FFFF><FF0F> <001D>    <FFFF><FF0F> 2    <FFFF><FF0F> 1    <FFFF><FF00> <0010><0D00>   <FFFF><0F00> 1    <FFFF><0F00> <0010>       <3222>       <0022><2300>       <2200>                                           ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00291,sys.bin,314008,314576,568, <1035><3312>      <0081><2301>      <0010><1800>                                                                                                        .                                                            <9000>                                                           <0500> <7000> <7000> <1000> <3000> ` <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00292,sys.bin,315112,315284,172,      <20C8><5600>      <50A4><5700>      <0043><5200>                    <0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>       <FFFF><FF00>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00293,sys.bin,315722,315940,218,                                                                   <0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>       <FFFF><FF00>,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00294,sys.bin,316358,316472,114,      <4768><0700>     <0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>       <FFFF><FF00><6457>x,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00295,sys.bin,316790,316996,206,      <C014><620B>      <D013><D300>      <B035><B500>      <D045><C500>      <E012><D300>      <E013><D400>      <B077><AF00>     <0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>       <FFFF><FF00>,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00296,sys.bin,317140,318352,1212,  <3000> <4000> <4004>   ``<0300>`<4000>                                       Q<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF>  <F0FF><FFFF><FFFF><FFFF><FFFF><FFFF>   <FFFF><FFFF><FFFF><FFFF><FFFF>   Q<FFFF><FFFF><FFFF><FFFF>                                 Q<0F00>      Q<FFFF>      Q<FFFF><FF0F>     Q<FFFF><FFFF><FF00>                                    Q<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF> Q<FFFF><FFFF><FFFF><FFFF><FFFF><FF00> Q<FFFF><FFFF><FFFF><FFFF><FF0F>  Q<FFFF><FFFF><FFFF><FFFF>                                         <00FF>      Q<FFFF>      <FFFF><FFFF>     <F0FF><FFFF><FFFF>    <00FF><FFFF><FFFF><FFFF>     <F0FF><FFFF><FFFF>      <FFFF><FFFF>      Q<FFFF>       <00FF>                         Q<FFFF><FFFF><FFFF><0F00>   Q<FFFF><FFFF><FFFF><FFFF>   Q<FFFF><FFFF><FFFF><FFFF><FF0F>  Q<FFFF><FFFF><FFFF><FFFF><FFFF><FF00> Q<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF>                         Q<FFFF><FFFF><FFFF><0F00>   Q<FFFF><FFFF><FF00>    Q<FFFF><FF0F>     Q<FFFF>      Q<0F00>                                 <00FF><FFFF><FFFF><FFFF>   Q<FFFF><FFFF><FFFF><FFFF>   <FFFF><FFFF><FFFF><FFFF><FFFF>  <F0FF><FFFF><FFFF><FFFF><FFFF><FFFF> Q<FFFF><FFFF><FFFF><FFFF><FFFF><FFFF>                         <0500> <9000> <9000> <1000> <3000> <0300> <1000>`<2000><1000>`<0200>  <3000> <4000> <8000>   <0200>`<0300>`<4000>       <FFFF><FF00> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF> <00FF><FFFF><FF00><FFFF><FFFF>,,carácter repetido dominante (probable relleno gráfico),revisar
